,Himmelblau_solution_0,Himmelblau_solution_1,Himmelblau_solution_2,Himmelblau_solution_3,Himmelblau_solution_4,Himmelblau_solution_5,Himmelblau_solution_6,Himmelblau_solution_7,Himmelblau_solution_8,Himmelblau_solution_9,Himmelblau_solution_10,Himmelblau_solution_11,Himmelblau_solution_12,Himmelblau_solution_13,Himmelblau_solution_14,Himmelblau_solution_15,Himmelblau_solution_16,Himmelblau_solution_17,Himmelblau_solution_18,Himmelblau_solution_19,Himmelblau_solution_20,Himmelblau_solution_21,Himmelblau_solution_22,Himmelblau_solution_23,Himmelblau_solution_24,Himmelblau_solution_25,Himmelblau_solution_26,Himmelblau_solution_27,Himmelblau_solution_28,Himmelblau_solution_29
268,-30516.654741907914,-30361.69310532736,-30388.268401788173,-30261.114047055875,-30572.31682549229,-30589.044561780764,-30590.27399584865,-30530.475103101322,-30647.94040539378,-30372.155548592273,-30618.229517634907,-30642.715077238397,-30656.659994614758,-30384.1308977348,-30327.817250762302,-30546.883779332653,-30569.656970911157,-30494.268074612344,-30484.12018417075,-30383.38953664727,-30033.114047018513,-30473.09943326691,-30498.771124285016,-30641.092816402142,-30239.674715785506,-30513.70105372968,-30308.852235255916,-30561.115892817266,-30632.791315786126,-30561.932753931367
269,-30516.654741907914,-30361.69310532736,-30388.268401788173,-30266.11311340899,-30572.31682549229,-30589.044561780764,-30590.27399584865,-30530.475103101322,-30647.94040539378,-30372.155548592273,-30618.229517634907,-30642.715077238397,-30656.659994614758,-30384.1308977348,-30327.817250762302,-30546.883779332653,-30569.656970911157,-30494.268074612344,-30484.12018417075,-30383.38953664727,-30033.114047018513,-30473.09943326691,-30498.771124285016,-30641.092816402142,-30239.674715785506,-30513.70105372968,-30308.852235255916,-30561.115892817266,-30632.791315786126,-30561.932753931367
270,-30516.654741907914,-30361.69310532736,-30388.268401788173,-30273.237689449394,-30572.31682549229,-30589.044561780764,-30590.27399584865,-30530.475103101322,-30647.94040539378,-30372.155548592273,-30618.229517634907,-30642.715077238397,-30656.659994614758,-30384.1308977348,-30327.817250762302,-30546.883779332653,-30569.656970911157,-30494.268074612344,-30484.12018417075,-30383.38953664727,-30033.114047018513,-30473.09943326691,-30498.771124285016,-30641.092816402142,-30242.677549662403,-30513.70105372968,-30308.852235255916,-30561.115892817266,-30632.791315786126,-30561.932753931367
271,-30516.654741907914,-30361.69310532736,-30388.268401788173,-30273.237689449394,-30572.31682549229,-30589.044561780764,-30590.27399584865,-30530.475103101322,-30647.94040539378,-30375.60971689873,-30618.229517634907,-30642.715077238397,-30656.659994614758,-30384.1308977348,-30327.817250762302,-30546.883779332653,-30569.656970911157,-30494.268074612344,-30484.12018417075,-30383.38953664727,-30033.114047018513,-30473.09943326691,-30498.771124285016,-30641.092816402142,-30244.84147470246,-30513.70105372968,-30308.852235255916,-30561.115892817266,-30632.791315786126,-30561.932753931367
272,-30516.654741907914,-30361.69310532736,-30388.268401788173,-30273.237689449394,-30572.31682549229,-30589.044561780764,-30590.27399584865,-30530.475103101322,-30647.94040539378,-30376.432601019587,-30618.229517634907,-30642.715077238397,-30656.659994614758,-30384.1308977348,-30327.817250762302,-30546.883779332653,-30569.656970911157,-30494.268074612344,-30484.12018417075,-30383.38953664727,-30033.114047018513,-30473.09943326691,-30498.771124285016,-30641.092816402142,-30244.84147470246,-30513.70105372968,-30308.852235255916,-30561.115892817266,-30632.791315786126,-30561.932753931367
273,-30516.654741907914,-30361.69310532736,-30388.268401788173,-30273.237689449394,-30572.31682549229,-30589.044561780764,-30590.27399584865,-30530.475103101322,-30647.94040539378,-30376.432601019587,-30618.229517634907,-30642.715077238397,-30656.659994614758,-30384.1308977348,-30329.467244641222,-30546.883779332653,-30573.06877997228,-30494.268074612344,-30484.12018417075,-30383.38953664727,-30033.114047018513,-30473.09943326691,-30498.771124285016,-30641.092816402142,-30244.84147470246,-30513.70105372968,-30308.852235255916,-30561.115892817266,-30632.791315786126,-30561.932753931367
274,-30516.654741907914,-30361.69310532736,-30388.268401788173,-30273.237689449394,-30572.31682549229,-30591.606490252307,-30590.27399584865,-30530.475103101322,-30647.94040539378,-30377.584994228506,-30619.832498444594,-30642.715077238397,-30656.659994614758,-30384.1308977348,-30329.467244641222,-30546.883779332653,-30573.06877997228,-30494.268074612344,-30484.12018417075,-30383.38953664727,-30033.114047018513,-30473.903500507717,-30498.771124285016,-30641.092816402142,-30245.131671869196,-30513.70105372968,-30308.852235255916,-30561.115892817266,-30632.791315786126,-30561.932753931367
275,-30516.654741907914,-30366.135888334902,-30405.466977766468,-30273.237689449394,-30577.190186189866,-30591.606490252307,-30590.27399584865,-30530.475103101322,-30647.94040539378,-30402.195934733412,-30619.832498444594,-30642.715077238397,-30656.659994614758,-30384.1308977348,-30329.467244641222,-30546.883779332653,-30585.328879205226,-30494.268074612344,-30484.12018417075,-30383.38953664727,-30033.114047018513,-30473.903500507717,-30498.771124285016,-30641.092816402142,-30245.131671869196,-30513.70105372968,-30308.852235255916,-30561.115892817266,-30632.791315786126,-30561.932753931367
276,-30516.654741907914,-30366.135888334902,-30405.466977766468,-30273.237689449394,-30577.190186189866,-30600.7456891904,-30590.27399584865,-30530.475103101322,-30647.94040539378,-30402.195934733412,-30619.832498444594,-30642.715077238397,-30656.659994614758,-30384.1308977348,-30329.467244641222,-30546.883779332653,-30585.328879205226,-30494.268074612344,-30484.12018417075,-30383.38953664727,-30033.114047018513,-30473.903500507717,-30498.771124285016,-30641.092816402142,-30245.131671869196,-30513.70105372968,-30308.852235255916,-30561.115892817266,-30632.791315786126,-30561.932753931367
277,-30516.654741907914,-30366.135888334902,-30405.466977766468,-30273.237689449394,-30577.190186189866,-30600.7456891904,-30590.27399584865,-30530.475103101322,-30647.94040539378,-30402.195934733412,-30635.854071441623,-30642.715077238397,-30656.659994614758,-30384.1308977348,-30329.467244641222,-30546.883779332653,-30585.328879205226,-30494.268074612344,-30484.12018417075,-30384.245327554025,-30033.114047018513,-30473.903500507717,-30498.771124285016,-30641.092816402142,-30245.131671869196,-30513.70105372968,-30308.852235255916,-30561.115892817266,-30632.791315786126,-30561.932753931367
278,-30516.654741907914,-30366.135888334902,-30405.466977766468,-30273.237689449394,-30579.171914664854,-30600.7456891904,-30590.27399584865,-30530.475103101322,-30647.94040539378,-30402.195934733412,-30635.854071441623,-30642.715077238397,-30656.659994614758,-30384.1308977348,-30329.467244641222,-30546.883779332653,-30585.328879205226,-30494.268074612344,-30484.12018417075,-30384.245327554025,-30033.114047018513,-30473.903500507717,-30498.771124285016,-30641.092816402142,-30246.098801213753,-30513.70105372968,-30308.852235255916,-30561.115892817266,-30632.791315786126,-30561.932753931367
279,-30516.654741907914,-30366.135888334902,-30405.466977766468,-30273.237689449394,-30579.171914664854,-30600.7456891904,-30590.27399584865,-30530.475103101322,-30647.94040539378,-30412.16766988839,-30635.854071441623,-30642.715077238397,-30656.659994614758,-30384.1308977348,-30329.467244641222,-30546.883779332653,-30585.328879205226,-30494.268074612344,-30484.12018417075,-30384.245327554025,-30033.114047018513,-30473.903500507717,-30498.771124285016,-30641.092816402142,-30246.098801213753,-30513.70105372968,-30308.852235255916,-30561.115892817266,-30632.791315786126,-30564.307541784143
280,-30516.654741907914,-30366.135888334902,-30405.466977766468,-30273.237689449394,-30579.171914664854,-30602.1134834395,-30590.27399584865,-30530.475103101322,-30654.57215879746,-30413.74039603178,-30635.854071441623,-30642.715077238397,-30656.659994614758,-30384.1308977348,-30329.467244641222,-30546.883779332653,-30585.328879205226,-30494.268074612344,-30484.12018417075,-30384.245327554025,-30033.114047018513,-30476.177441467687,-30498.771124285016,-30641.092816402142,-30262.884625676437,-30513.70105372968,-30308.852235255916,-30561.115892817266,-30632.791315786126,-30564.307541784143
281,-30516.654741907914,-30366.135888334902,-30405.466977766468,-30273.237689449394,-30579.171914664854,-30602.1134834395,-30590.27399584865,-30530.475103101322,-30654.57215879746,-30413.74039603178,-30638.16136472609,-30642.715077238397,-30656.659994614758,-30384.1308977348,-30329.467244641222,-30546.883779332653,-30585.328879205226,-30494.268074612344,-30484.12018417075,-30384.245327554025,-30033.114047018513,-30476.177441467687,-30498.771124285016,-30641.092816402142,-30262.884625676437,-30513.70105372968,-30314.584939162094,-30561.115892817266,-30632.791315786126,-30564.307541784143
282,-30516.654741907914,-30366.135888334902,-30405.466977766468,-30273.237689449394,-30579.171914664854,-30602.1134834395,-30590.27399584865,-30530.475103101322,-30654.57215879746,-30413.74039603178,-30638.16136472609,-30642.715077238397,-30656.659994614758,-30384.1308977348,-30329.467244641222,-30546.883779332653,-30585.328879205226,-30494.268074612344,-30484.12018417075,-30384.245327554025,-30033.114047018513,-30476.177441467687,-30498.771124285016,-30641.092816402142,-30262.884625676437,-30513.70105372968,-30322.068943093593,-30561.115892817266,-30632.791315786126,-30564.307541784143
283,-30516.654741907914,-30371.46133373053,-30405.466977766468,-30273.237689449394,-30579.171914664854,-30602.1134834395,-30590.27399584865,-30530.475103101322,-30654.57215879746,-30413.74039603178,-30638.16136472609,-30642.715077238397,-30656.659994614758,-30384.1308977348,-30329.467244641222,-30546.883779332653,-30586.168278642825,-30494.268074612344,-30484.12018417075,-30384.245327554025,-30033.114047018513,-30476.177441467687,-30498.771124285016,-30641.092816402142,-30262.884625676437,-30513.70105372968,-30322.068943093593,-30561.115892817266,-30632.791315786126,-30564.307541784143
284,-30516.654741907914,-30371.46133373053,-30405.466977766468,-30273.237689449394,-30579.171914664854,-30602.1134834395,-30590.27399584865,-30530.475103101322,-30654.57215879746,-30413.74039603178,-30638.16136472609,-30642.715077238397,-30656.659994614758,-30384.1308977348,-30329.467244641222,-30546.883779332653,-30586.168278642825,-30494.268074612344,-30484.12018417075,-30384.245327554025,-30033.114047018513,-30476.177441467687,-30498.771124285016,-30641.092816402142,-30265.30350653427,-30513.70105372968,-30322.068943093593,-30561.115892817266,-30632.791315786126,-30564.307541784143
285,-30516.654741907914,-30371.46133373053,-30408.307233620195,-30273.237689449394,-30579.171914664854,-30602.1134834395,-30590.27399584865,-30530.475103101322,-30654.57215879746,-30413.74039603178,-30638.16136472609,-30642.715077238397,-30656.659994614758,-30384.1308977348,-30329.467244641222,-30546.883779332653,-30586.168278642825,-30494.268074612344,-30484.12018417075,-30384.245327554025,-30033.114047018513,-30476.177441467687,-30498.771124285016,-30641.092816402142,-30265.30350653427,-30513.70105372968,-30322.068943093593,-30561.115892817266,-30632.791315786126,-30564.307541784143
286,-30516.654741907914,-30371.46133373053,-30408.307233620195,-30273.237689449394,-30579.171914664854,-30602.1134834395,-30590.27399584865,-30530.475103101322,-30654.57215879746,-30413.74039603178,-30638.16136472609,-30642.715077238397,-30656.659994614758,-30384.1308977348,-30329.467244641222,-30546.883779332653,-30586.168278642825,-30494.268074612344,-30484.12018417075,-30384.245327554025,-30033.114047018513,-30476.177441467687,-30498.771124285016,-30641.092816402142,-30265.30350653427,-30513.70105372968,-30322.068943093593,-30561.115892817266,-30632.791315786126,-30564.307541784143
287,-30516.654741907914,-30371.46133373053,-30408.307233620195,-30273.237689449394,-30579.171914664854,-30602.1134834395,-30597.61957531509,-30530.475103101322,-30654.57215879746,-30413.74039603178,-30638.16136472609,-30642.715077238397,-30656.659994614758,-30384.1308977348,-30329.467244641222,-30546.883779332653,-30586.168278642825,-30494.268074612344,-30484.12018417075,-30384.245327554025,-30033.114047018513,-30478.978861599386,-30498.771124285016,-30641.092816402142,-30265.30350653427,-30513.70105372968,-30322.068943093593,-30561.115892817266,-30632.791315786126,-30564.307541784143
288,-30516.654741907914,-30371.46133373053,-30408.307233620195,-30273.237689449394,-30579.171914664854,-30602.1134834395,-30597.61957531509,-30530.475103101322,-30654.57215879746,-30413.74039603178,-30638.16136472609,-30642.715077238397,-30656.659994614758,-30384.1308977348,-30329.467244641222,-30546.883779332653,-30586.168278642825,-30494.268074612344,-30484.12018417075,-30384.245327554025,-30033.114047018513,-30478.978861599386,-30498.771124285016,-30641.092816402142,-30265.30350653427,-30513.70105372968,-30322.068943093593,-30561.115892817266,-30632.791315786126,-30564.307541784143
289,-30516.654741907914,-30371.46133373053,-30408.307233620195,-30273.237689449394,-30579.171914664854,-30602.1134834395,-30597.61957531509,-30530.475103101322,-30654.57215879746,-30428.112997049146,-30638.16136472609,-30642.715077238397,-30656.659994614758,-30384.1308977348,-30329.467244641222,-30546.883779332653,-30586.168278642825,-30494.268074612344,-30484.12018417075,-30384.245327554025,-30033.114047018513,-30478.978861599386,-30498.771124285016,-30641.092816402142,-30265.30350653427,-30513.70105372968,-30322.068943093593,-30561.115892817266,-30632.791315786126,-30564.307541784143
290,-30516.654741907914,-30371.46133373053,-30408.307233620195,-30273.237689449394,-30579.171914664854,-30602.1134834395,-30597.61957531509,-30530.475103101322,-30654.57215879746,-30434.57263935292,-30638.16136472609,-30642.715077238397,-30656.659994614758,-30384.1308977348,-30329.467244641222,-30546.883779332653,-30586.168278642825,-30494.268074612344,-30484.12018417075,-30384.245327554025,-30033.114047018513,-30478.978861599386,-30498.771124285016,-30641.092816402142,-30265.30350653427,-30513.70105372968,-30322.068943093593,-30561.115892817266,-30632.791315786126,-30564.307541784143
291,-30516.654741907914,-30371.46133373053,-30408.307233620195,-30273.237689449394,-30579.171914664854,-30602.1134834395,-30597.61957531509,-30530.475103101322,-30654.57215879746,-30434.57263935292,-30638.16136472609,-30642.715077238397,-30656.659994614758,-30384.1308977348,-30329.467244641222,-30546.883779332653,-30586.168278642825,-30494.268074612344,-30484.12018417075,-30384.245327554025,-30033.114047018513,-30478.978861599386,-30498.771124285016,-30641.092816402142,-30265.30350653427,-30513.70105372968,-30322.068943093593,-30561.115892817266,-30632.791315786126,-30564.307541784143
292,-30516.654741907914,-30371.46133373053,-30408.307233620195,-30273.237689449394,-30579.171914664854,-30602.1134834395,-30597.61957531509,-30530.475103101322,-30654.57215879746,-30450.831425742483,-30638.16136472609,-30642.715077238397,-30656.659994614758,-30384.1308977348,-30329.467244641222,-30546.883779332653,-30586.168278642825,-30494.268074612344,-30484.12018417075,-30384.245327554025,-30033.114047018513,-30478.978861599386,-30498.771124285016,-30641.092816402142,-30265.30350653427,-30513.70105372968,-30327.180020105057,-30561.115892817266,-30635.076813583393,-30564.307541784143
293,-30516.654741907914,-30371.46133373053,-30408.307233620195,-30273.237689449394,-30579.171914664854,-30602.1134834395,-30597.61957531509,-30530.475103101322,-30654.57215879746,-30455.983020836065,-30638.16136472609,-30642.715077238397,-30656.659994614758,-30384.1308977348,-30330.84201427161,-30546.883779332653,-30586.168278642825,-30494.268074612344,-30484.12018417075,-30384.245327554025,-30033.114047018513,-30478.978861599386,-30498.771124285016,-30641.092816402142,-30265.30350653427,-30513.70105372968,-30327.180020105057,-30561.115892817266,-30635.076813583393,-30564.307541784143
294,-30516.654741907914,-30371.46133373053,-30408.307233620195,-30273.237689449394,-30579.171914664854,-30602.1134834395,-30597.61957531509,-30530.475103101322,-30654.57215879746,-30458.97676964503,-30638.16136472609,-30642.715077238397,-30656.659994614758,-30384.1308977348,-30330.84201427161,-30546.883779332653,-30586.168278642825,-30494.268074612344,-30484.12018417075,-30384.245327554025,-30033.114047018513,-30478.978861599386,-30498.771124285016,-30641.092816402142,-30265.30350653427,-30513.70105372968,-30327.180020105057,-30561.115892817266,-30635.076813583393,-30564.307541784143
295,-30516.654741907914,-30371.46133373053,-30408.307233620195,-30273.237689449394,-30579.171914664854,-30602.1134834395,-30597.61957531509,-30530.475103101322,-30654.57215879746,-30458.97676964503,-30638.16136472609,-30642.715077238397,-30656.659994614758,-30384.1308977348,-30330.84201427161,-30546.883779332653,-30586.168278642825,-30494.268074612344,-30484.12018417075,-30384.245327554025,-30033.114047018513,-30478.978861599386,-30498.771124285016,-30641.092816402142,-30265.30350653427,-30513.70105372968,-30327.180020105057,-30561.115892817266,-30635.076813583393,-30564.307541784143
296,-30516.654741907914,-30371.46133373053,-30408.307233620195,-30273.237689449394,-30579.171914664854,-30602.1134834395,-30597.61957531509,-30530.475103101322,-30656.17975550492,-30458.97676964503,-30638.16136472609,-30642.715077238397,-30656.659994614758,-30384.1308977348,-30330.84201427161,-30546.883779332653,-30586.168278642825,-30494.268074612344,-30484.12018417075,-30384.245327554025,-30033.114047018513,-30478.978861599386,-30498.771124285016,-30641.092816402142,-30265.30350653427,-30513.70105372968,-30327.180020105057,-30561.115892817266,-30635.076813583393,-30564.307541784143
297,-30516.654741907914,-30371.46133373053,-30408.307233620195,-30273.237689449394,-30579.171914664854,-30602.1134834395,-30597.61957531509,-30530.475103101322,-30656.17975550492,-30458.97676964503,-30638.16136472609,-30642.715077238397,-30656.659994614758,-30384.1308977348,-30330.84201427161,-30546.883779332653,-30586.168278642825,-30494.268074612344,-30484.12018417075,-30384.245327554025,-30033.114047018513,-30478.978861599386,-30498.771124285016,-30641.092816402142,-30265.30350653427,-30513.70105372968,-30327.180020105057,-30561.115892817266,-30635.076813583393,-30564.601061611513
298,-30516.654741907914,-30371.46133373053,-30408.307233620195,-30281.559193686237,-30579.171914664854,-30602.1134834395,-30597.61957531509,-30530.475103101322,-30656.17975550492,-30458.97676964503,-30638.16136472609,-30642.715077238397,-30656.659994614758,-30384.1308977348,-30330.84201427161,-30546.883779332653,-30586.168278642825,-30494.268074612344,-30484.12018417075,-30384.245327554025,-30033.114047018513,-30478.978861599386,-30503.25116661393,-30641.092816402142,-30265.30350653427,-30513.70105372968,-30327.180020105057,-30561.115892817266,-30635.076813583393,-30564.601061611513
299,-30516.654741907914,-30371.46133373053,-30408.307233620195,-30281.559193686237,-30579.171914664854,-30602.1134834395,-30597.61957531509,-30530.475103101322,-30656.17975550492,-30468.212553780333,-30638.16136472609,-30642.715077238397,-30656.659994614758,-30384.1308977348,-30330.84201427161,-30546.883779332653,-30586.168278642825,-30494.268074612344,-30484.12018417075,-30384.245327554025,-30033.114047018513,-30479.045489741504,-30503.25116661393,-30641.092816402142,-30265.30350653427,-30513.70105372968,-30327.180020105057,-30561.115892817266,-30635.076813583393,-30564.601061611513
300,-30516.654741907914,-30371.46133373053,-30408.307233620195,-30287.155179912246,-30579.171914664854,-30602.1134834395,-30597.61957531509,-30530.475103101322,-30656.17975550492,-30468.212553780333,-30638.16136472609,-30642.715077238397,-30656.659994614758,-30384.1308977348,-30330.84201427161,-30546.883779332653,-30586.168278642825,-30494.268074612344,-30484.12018417075,-30384.245327554025,-30033.114047018513,-30479.045489741504,-30503.25116661393,-30641.092816402142,-30265.30350653427,-30513.70105372968,-30327.180020105057,-30561.115892817266,-30635.076813583393,-30564.601061611513
301,-30516.654741907914,-30371.46133373053,-30408.307233620195,-30287.155179912246,-30579.171914664854,-30602.1134834395,-30597.61957531509,-30530.475103101322,-30656.17975550492,-30468.71670547105,-30638.16136472609,-30642.715077238397,-30656.659994614758,-30384.1308977348,-30330.84201427161,-30546.883779332653,-30586.168278642825,-30494.268074612344,-30484.12018417075,-30384.245327554025,-30033.114047018513,-30479.045489741504,-30503.25116661393,-30641.092816402142,-30265.30350653427,-30513.70105372968,-30327.180020105057,-30561.115892817266,-30635.076813583393,-30564.601061611513
302,-30516.654741907914,-30371.46133373053,-30408.307233620195,-30287.155179912246,-30579.171914664854,-30602.1134834395,-30600.678132530415,-30530.475103101322,-30656.17975550492,-30468.71670547105,-30638.16136472609,-30642.715077238397,-30656.659994614758,-30384.1308977348,-30330.84201427161,-30546.883779332653,-30586.168278642825,-30494.268074612344,-30484.12018417075,-30384.245327554025,-30033.114047018513,-30479.045489741504,-30503.25116661393,-30641.44296802405,-30265.30350653427,-30513.70105372968,-30327.180020105057,-30561.115892817266,-30635.076813583393,-30564.601061611513
303,-30516.654741907914,-30371.46133373053,-30408.307233620195,-30287.155179912246,-30579.171914664854,-30602.1134834395,-30600.678132530415,-30531.68591584672,-30656.17975550492,-30468.71670547105,-30638.16136472609,-30642.715077238397,-30658.778097403927,-30384.1308977348,-30330.84201427161,-30553.49310844002,-30586.168278642825,-30494.268074612344,-30484.12018417075,-30384.245327554025,-30033.114047018513,-30479.045489741504,-30504.96823214725,-30641.44296802405,-30265.30350653427,-30513.70105372968,-30327.180020105057,-30561.115892817266,-30635.076813583393,-30564.601061611513
304,-30516.654741907914,-30371.46133373053,-30408.307233620195,-30287.155179912246,-30579.171914664854,-30602.1134834395,-30600.678132530415,-30531.68591584672,-30656.17975550492,-30468.71670547105,-30638.16136472609,-30642.715077238397,-30658.778097403927,-30384.1308977348,-30330.84201427161,-30553.49310844002,-30586.168278642825,-30494.268074612344,-30484.12018417075,-30384.923735179807,-30033.114047018513,-30479.045489741504,-30504.96823214725,-30641.44296802405,-30265.30350653427,-30513.70105372968,-30327.512363961545,-30561.115892817266,-30635.076813583393,-30564.601061611513
305,-30516.654741907914,-30371.46133373053,-30408.307233620195,-30287.155179912246,-30579.171914664854,-30602.1134834395,-30602.292394548764,-30536.59434407125,-30656.17975550492,-30468.71670547105,-30638.16136472609,-30642.715077238397,-30658.778097403927,-30384.1308977348,-30330.84201427161,-30553.49310844002,-30586.168278642825,-30494.268074612344,-30484.12018417075,-30402.863415496424,-30033.378434204536,-30479.045489741504,-30504.96823214725,-30641.44296802405,-30265.30350653427,-30513.70105372968,-30327.512363961545,-30561.115892817266,-30635.076813583393,-30564.601061611513
306,-30516.654741907914,-30371.46133373053,-30408.307233620195,-30287.155179912246,-30579.171914664854,-30604.715184267465,-30602.292394548764,-30536.59434407125,-30656.17975550492,-30468.71670547105,-30638.16136472609,-30642.715077238397,-30658.778097403927,-30384.1308977348,-30330.84201427161,-30553.49310844002,-30586.168278642825,-30494.268074612344,-30484.12018417075,-30402.863415496424,-30033.378434204536,-30479.045489741504,-30504.96823214725,-30641.44296802405,-30265.30350653427,-30513.70105372968,-30327.512363961545,-30561.115892817266,-30635.076813583393,-30564.601061611513
307,-30516.654741907914,-30371.46133373053,-30408.307233620195,-30287.155179912246,-30579.171914664854,-30604.715184267465,-30602.292394548764,-30536.59434407125,-30656.17975550492,-30468.71670547105,-30638.16136472609,-30642.715077238397,-30658.778097403927,-30384.1308977348,-30330.84201427161,-30553.49310844002,-30586.168278642825,-30494.268074612344,-30484.12018417075,-30402.863415496424,-30033.378434204536,-30479.045489741504,-30504.96823214725,-30641.44296802405,-30265.30350653427,-30513.70105372968,-30330.811834955493,-30561.115892817266,-30635.076813583393,-30564.601061611513
308,-30516.654741907914,-30371.46133373053,-30408.307233620195,-30287.155179912246,-30579.171914664854,-30604.715184267465,-30602.292394548764,-30536.59434407125,-30657.338740088406,-30468.71670547105,-30638.16136472609,-30642.715077238397,-30658.778097403927,-30384.1308977348,-30330.84201427161,-30553.49310844002,-30586.168278642825,-30494.268074612344,-30488.520636018075,-30402.863415496424,-30033.378434204536,-30479.045489741504,-30504.96823214725,-30641.44296802405,-30265.30350653427,-30513.70105372968,-30330.811834955493,-30561.115892817266,-30635.076813583393,-30564.892056398803
309,-30516.654741907914,-30371.46133373053,-30408.307233620195,-30287.155179912246,-30580.03413324272,-30604.715184267465,-30602.292394548764,-30536.59434407125,-30657.338740088406,-30468.71670547105,-30638.16136472609,-30642.715077238397,-30658.778097403927,-30384.1308977348,-30330.84201427161,-30553.49310844002,-30586.168278642825,-30494.268074612344,-30488.520636018075,-30408.340778167752,-30033.378434204536,-30479.045489741504,-30504.96823214725,-30641.44296802405,-30265.30350653427,-30513.70105372968,-30334.222238614533,-30561.115892817266,-30635.076813583393,-30564.892056398803
310,-30516.654741907914,-30371.46133373053,-30408.307233620195,-30287.155179912246,-30582.54968453634,-30604.715184267465,-30602.292394548764,-30536.59434407125,-30657.338740088406,-30468.71670547105,-30638.16136472609,-30642.715077238397,-30658.778097403927,-30384.1308977348,-30330.84201427161,-30553.49310844002,-30586.168278642825,-30494.268074612344,-30488.520636018075,-30408.340778167752,-30033.378434204536,-30479.045489741504,-30504.96823214725,-30641.44296802405,-30265.504591220335,-30513.70105372968,-30334.222238614533,-30561.115892817266,-30635.076813583393,-30564.892056398803
311,-30516.654741907914,-30371.46133373053,-30408.307233620195,-30287.155179912246,-30582.54968453634,-30604.715184267465,-30602.292394548764,-30536.59434407125,-30657.338740088406,-30468.71670547105,-30638.16136472609,-30642.715077238397,-30658.778097403927,-30398.57233006805,-30330.84201427161,-30553.49310844002,-30586.168278642825,-30494.268074612344,-30488.520636018075,-30408.340778167752,-30033.378434204536,-30479.045489741504,-30504.96823214725,-30641.44296802405,-30265.504591220335,-30513.70105372968,-30334.222238614533,-30561.115892817266,-30635.076813583393,-30564.892056398803
312,-30516.654741907914,-30371.46133373053,-30408.307233620195,-30287.155179912246,-30582.54968453634,-30604.715184267465,-30602.292394548764,-30536.59434407125,-30657.338740088406,-30468.71670547105,-30638.16136472609,-30642.715077238397,-30658.778097403927,-30398.57233006805,-30330.84201427161,-30553.49310844002,-30586.168278642825,-30494.268074612344,-30488.520636018075,-30408.340778167752,-30033.378434204536,-30479.045489741504,-30504.96823214725,-30641.44296802405,-30265.504591220335,-30513.70105372968,-30334.222238614533,-30561.115892817266,-30635.076813583393,-30564.892056398803
313,-30516.654741907914,-30371.46133373053,-30408.307233620195,-30288.17767979997,-30582.54968453634,-30604.715184267465,-30602.292394548764,-30536.59434407125,-30657.338740088406,-30468.71670547105,-30638.16136472609,-30642.715077238397,-30658.778097403927,-30398.57233006805,-30330.84201427161,-30553.49310844002,-30586.168278642825,-30494.268074612344,-30488.520636018075,-30408.340778167752,-30033.378434204536,-30479.360784731864,-30504.96823214725,-30641.44296802405,-30265.504591220335,-30513.70105372968,-30334.222238614533,-30561.115892817266,-30635.076813583393,-30564.892056398803
314,-30516.654741907914,-30371.46133373053,-30408.307233620195,-30288.17767979997,-30582.54968453634,-30604.715184267465,-30602.292394548764,-30536.59434407125,-30657.338740088406,-30468.71670547105,-30638.16136472609,-30642.715077238397,-30658.778097403927,-30398.57233006805,-30330.84201427161,-30553.49310844002,-30586.168278642825,-30494.268074612344,-30488.520636018075,-30408.340778167752,-30033.378434204536,-30479.360784731864,-30504.96823214725,-30641.44296802405,-30265.504591220335,-30513.70105372968,-30334.222238614533,-30561.115892817266,-30635.076813583393,-30564.892056398803
315,-30516.654741907914,-30371.46133373053,-30408.307233620195,-30288.17767979997,-30587.861383362266,-30604.715184267465,-30607.38638886468,-30536.59434407125,-30657.338740088406,-30468.71670547105,-30638.16136472609,-30642.715077238397,-30658.778097403927,-30398.57233006805,-30330.84201427161,-30553.49310844002,-30586.168278642825,-30494.268074612344,-30488.520636018075,-30408.340778167752,-30033.378434204536,-30479.360784731864,-30504.96823214725,-30641.44296802405,-30265.504591220335,-30513.70105372968,-30334.222238614533,-30561.115892817266,-30635.076813583393,-30564.892056398803
316,-30516.654741907914,-30371.46133373053,-30408.307233620195,-30288.17767979997,-30595.969394921576,-30604.715184267465,-30607.38638886468,-30536.59434407125,-30657.338740088406,-30468.71670547105,-30638.16136472609,-30642.715077238397,-30658.778097403927,-30398.57233006805,-30330.84201427161,-30553.49310844002,-30586.168278642825,-30494.268074612344,-30488.520636018075,-30408.340778167752,-30033.378434204536,-30479.360784731864,-30504.96823214725,-30641.44296802405,-30265.504591220335,-30513.70105372968,-30334.222238614533,-30561.115892817266,-30639.008754707684,-30564.892056398803
317,-30516.654741907914,-30371.72019398057,-30408.307233620195,-30288.17767979997,-30595.969394921576,-30604.715184267465,-30607.38638886468,-30536.59434407125,-30657.338740088406,-30468.71670547105,-30638.16136472609,-30642.715077238397,-30658.778097403927,-30398.57233006805,-30330.84201427161,-30553.49310844002,-30586.168278642825,-30496.777111096686,-30488.520636018075,-30410.35789850165,-30033.378434204536,-30479.360784731864,-30504.96823214725,-30641.44296802405,-30277.55729565602,-30513.70105372968,-30334.222238614533,-30561.115892817266,-30639.008754707684,-30565.945109613924
