,eso_F10_0,de_F10_0,ga_F10_0,pso_F10_0,eso_F10_1,de_F10_1,ga_F10_1,pso_F10_1,eso_F10_2,de_F10_2,ga_F10_2,pso_F10_2,eso_F10_3,de_F10_3,ga_F10_3,pso_F10_3,eso_F10_4,de_F10_4,ga_F10_4,pso_F10_4,eso_F11_0,de_F11_0,ga_F11_0,pso_F11_0,eso_F11_1,de_F11_1,ga_F11_1,pso_F11_1,eso_F11_2,de_F11_2,ga_F11_2,pso_F11_2,eso_F11_3,de_F11_3,ga_F11_3,pso_F11_3,eso_F11_4,de_F11_4,ga_F11_4,pso_F11_4,eso_F12_0,de_F12_0,ga_F12_0,pso_F12_0,eso_F12_1,de_F12_1,ga_F12_1,pso_F12_1,eso_F12_2,de_F12_2,ga_F12_2,pso_F12_2,eso_F12_3,de_F12_3,ga_F12_3,pso_F12_3,eso_F12_4,de_F12_4,ga_F12_4,pso_F12_4,eso_F13_0,de_F13_0,ga_F13_0,pso_F13_0,eso_F13_1,de_F13_1,ga_F13_1,pso_F13_1,eso_F13_2,de_F13_2,ga_F13_2,pso_F13_2,eso_F13_3,de_F13_3,ga_F13_3,pso_F13_3,eso_F13_4,de_F13_4,ga_F13_4,pso_F13_4,eso_F14_0,de_F14_0,ga_F14_0,pso_F14_0,eso_F14_1,de_F14_1,ga_F14_1,pso_F14_1,eso_F14_2,de_F14_2,ga_F14_2,pso_F14_2,eso_F14_3,de_F14_3,ga_F14_3,pso_F14_3,eso_F14_4,de_F14_4,ga_F14_4,pso_F14_4,eso_F15_0,de_F15_0,ga_F15_0,pso_F15_0,eso_F15_1,de_F15_1,ga_F15_1,pso_F15_1,eso_F15_2,de_F15_2,ga_F15_2,pso_F15_2,eso_F15_3,de_F15_3,ga_F15_3,pso_F15_3,eso_F15_4,de_F15_4,ga_F15_4,pso_F15_4,eso_F16_0,de_F16_0,ga_F16_0,pso_F16_0,eso_F16_1,de_F16_1,ga_F16_1,pso_F16_1,eso_F16_2,de_F16_2,ga_F16_2,pso_F16_2,eso_F16_3,de_F16_3,ga_F16_3,pso_F16_3,eso_F16_4,de_F16_4,ga_F16_4,pso_F16_4
258,6296.626144150006,7747.394270509621,4332.394259422284,5510.462732516915,6807.136048775033,8412.477435528392,4370.326516744704,6848.813509335856,6399.381418335052,8351.564671432625,3856.029074104761,5728.51685872015,6970.005756476301,8448.366206932584,5651.060421410589,5821.319358887179,5890.552463471657,8638.73612681636,3895.7040753632773,7007.836249349644,1795.851949595552,1865.0957573319772,4502.8925074762055,2537.126157650911,1676.316580156884,1939.95943664145,5870.79399695666,1617.6371754826941,1548.2418331015388,2180.5907910081637,5397.896833547472,2314.8964060420285,1657.50306630546,1748.3934104045163,28357.424949780543,2020.540453481613,1814.4219907245097,1700.719735623814,9805.57087358719,1755.390772039848,144467155.40052792,60278463.83887744,13038112.217787381,27417793926.181503,194515360.2573465,94383685.50978622,13273665.261054594,23094032102.693394,67646055.08128724,78398132.0052886,10855591.862524578,24584924107.270508,232569892.75323108,101565158.18658349,68256287.85952389,6486714474.580171,112970489.98532368,160543708.4558184,44265651.61274889,17611848505.841515,37304812.92946917,49071450.57414963,66590484.35079296,32573639198.979923,30380949.63370985,8790401.252205545,4534649.264594307,89031325331.20346,48035779.53370938,41320760.1991657,1197171.9936933557,20826204347.13373,17001061.747107267,104349583.40329298,74949465.09009402,33060816059.07091,43121264.18877429,47269458.06334273,4039128.156402356,43864329.01356032,292523.7237178993,175589.29584050074,32512.21750993013,77607.98473383693,15597.992544575083,154484.20009791772,160928.32057861064,82922.54906031421,4986.789308117772,253494.58669317403,2466346.269359788,6501.633442617641,25231.520289136577,268425.8704750352,2274671.578039949,124989.66166110963,83020.3187622232,415896.094749651,3282643.0658664024,124054.14780533586,2426356.0054232036,10004488.416442448,28442.15943633786,264124.28378824476,1449656.1689825163,1056655.7219581846,107047.56038025448,13233104786.069235,1657969.6761099447,14294990.83515862,22809.749220707756,18647496326.020905,2048665.0636715833,4039954.5049082534,36862.02845003123,11802661058.956236,396692.36986783694,2517967.3552480172,47725.65309853555,9028793720.281235,3031.0873946053484,3542.9989516073115,3173.5315030262946,3673.740018310912,2918.270280750052,3639.773226281187,3021.13553428872,2839.4899130423696,3055.217898808958,3479.123061121018,2852.220472354493,3863.700608919098,3044.5268180422145,3256.7295939221203,3567.0113486466553,3826.1695037498807,2726.0277226245735,3314.40328703041,2519.6212707722757,4639.35203513182
259,6296.626144150006,7747.394270509621,4333.09300881277,5508.495412357437,6807.136048775033,8412.477435528392,4370.289747905732,6848.81350932875,6399.381418335052,8351.564671432625,3855.9681027437273,5728.178434610257,6970.005756476301,8448.366206932584,5650.873727467363,5820.645589213375,5890.552463471657,8638.73612681636,3895.7040757219565,7007.731103350444,1795.851949595552,1865.0957573319772,4460.856082072035,2537.1247603250144,1676.316580156884,1939.95943664145,5869.674530051733,1617.6250223714765,1548.2418331015388,2180.5907910081637,5396.622839766953,2314.8489941961766,1657.50306630546,1748.3934104045163,28357.449742356665,2020.538600812773,1814.4219907245097,1700.719735623814,9805.94723939259,1755.368457622268,144467155.40052792,60278463.83887744,12941420.014542973,27417737563.16691,146166589.5997802,94383685.50978622,13289341.857721651,23094031989.899384,67646055.08128724,78398132.0052886,10846728.781600507,24584918566.535015,232569892.75323108,101565158.18658349,68026153.78025073,6486712466.244586,112970489.98532368,160543708.4558184,44244922.65467942,17611847866.926712,37304812.92946917,49071450.57414963,66425355.765900604,32573639111.714935,30380949.63370985,8790401.252205545,4534637.028704002,89031325330.76349,39002433.00592126,41320760.1991657,1197171.9936933557,20826204325.944435,17001061.747107267,47764398.57125761,73283790.13914104,33060813602.494263,15559468.880740251,47269458.06334273,3999291.6798006147,43864328.48954522,292523.7237178993,175589.29584050074,32512.21750993013,77556.11828025027,15597.992544575083,154484.20009791772,160923.84880316348,82567.50260086283,4986.789308117772,253494.58669317403,2466342.42115586,6501.633442617641,25231.520289136577,268425.8704750352,2274633.5451757824,124989.66070290195,83020.3187622232,415896.094749651,3282639.90011038,124050.21899724529,2426356.0054232036,10004488.416442448,28429.656766216212,263722.6680213351,1449656.1689825163,1056655.7219581846,106694.40889217489,13233104783.531672,1657969.6761099447,14294990.83515862,22434.130662261003,18647496320.573105,2048665.0636715833,4039954.5049082534,35480.26425052113,11802661028.864233,396692.36986783694,2517967.3552480172,39155.04877615085,9028793720.272083,3031.0873946053484,3542.9989516073115,3173.5600340022575,3673.739930974485,2918.270280750052,3639.773226281187,3021.342865197432,2839.4583012311123,3055.217898808958,3479.123061121018,2852.2154409198165,3863.7006083838323,3044.5268180422145,3256.7295939221203,3566.9766973567957,3826.1685923982627,2726.0277226245735,3314.40328703041,2519.621101738816,4639.352012839929
260,6296.626144150006,7747.394270509621,4332.487244681268,5507.685932539991,6807.136048775033,8412.477435528392,4370.001512019522,6848.813509320602,6399.381418335052,8351.564671432625,3855.38108705346,5727.749774169708,6970.005756476301,8448.366206932584,5651.054861875588,5820.066588854272,5890.552463471657,8638.73612681636,3895.0027398746115,7007.518322507495,1795.851949595552,1865.0957573319772,4446.355637838329,2537.1220451378576,1676.316580156884,1939.95943664145,5867.288824632932,1617.6115738452363,1548.2418331015388,2180.5907910081637,5390.898752863363,2314.779406093429,1657.50306630546,1748.3934104045163,28357.263095578266,2020.538600812773,1814.4219907245097,1700.719735623814,9805.75739662656,1755.3506110484147,144467155.40052792,60278463.83887744,13017434.443919603,27417683499.258465,146166589.5997802,94383685.50978622,13243900.958551666,23094031923.424488,67646055.08128724,78398132.0052886,10846728.690580174,24584912761.71436,232569892.75323108,101565158.18658349,67949155.4941493,6486710860.339102,112970489.98532368,160543708.4558184,42847184.39991812,17611847167.881775,37304812.92946917,49071450.57414963,66138725.748462796,32573639014.703304,30380949.63370985,8790401.252205545,4480548.566554753,89031325330.41382,39002433.00592126,41320760.1991657,1195533.7509403734,20826204305.01006,17001061.747107267,47764398.57125761,71726411.05905795,33060810965.317715,15350327.434767552,47269458.06334273,3036045.9388129525,43864328.009480946,292523.7237178993,175589.29584050074,32478.36955988383,77513.5995022114,15597.992544575083,154484.20009791772,160923.84880316348,82144.59719146042,4986.789308117772,253494.58669317403,2466342.1960201967,6501.633442617641,25231.520289136577,268425.8704750352,2274638.24129234,124989.65857295047,83020.3187622232,415896.094749651,3282639.90011038,124045.3951053287,2426356.0054232036,10004488.416442448,28423.57679580325,263365.374930582,1449656.1689825163,1056655.7219581846,106690.6087042878,13233104781.58441,1657969.6761099447,14294990.83515862,22155.0594835069,18647496320.573105,2048665.0636715833,4039954.5049082534,35480.26425052113,11802661002.262733,396692.36986783694,2517967.3552480172,38329.95259624579,9028793720.257406,3031.0873946053484,3542.9989516073115,3173.5379210045103,3673.739930974485,2918.270280750052,3639.773226281187,3020.901961674518,2839.4332473247914,3055.217898808958,3479.123061121018,2852.082481250988,3863.700608073438,3044.5268180422145,3256.7295939221203,3566.997970455036,3826.1673198564213,2726.0277226245735,3314.40328703041,2519.5989247900834,4639.351988742474
261,6296.626144150006,7747.394270509621,4332.197935590773,5507.192483649809,6807.136048775033,8412.477435528392,4369.420877266284,6848.8135093165665,6399.381418335052,8351.564671432625,3854.575346017804,5727.403353653079,6970.005756476301,8448.366206932584,5650.878564040689,5819.650394572516,5890.552463471657,8638.73612681636,3895.2608304488786,6994.979921262895,1795.851949595552,1865.0957573319772,4431.644592800126,2537.1198086644144,1676.316580156884,1939.95943664145,5865.29942003385,1617.5983214291425,1548.2418331015388,2180.5907910081637,5318.282158110381,2314.718296190039,1657.50306630546,1748.3934104045163,28355.41835101749,2020.5371830836775,1814.4219907245097,1700.719735623814,9805.558816855271,1755.3290412359825,144467155.40052792,60278463.83887744,13007058.441382885,27417646436.278748,146166589.5997802,94383685.50978622,13112737.780303018,23094031862.516132,67646055.08128724,78398132.0052886,10824514.449009178,24584906060.171436,232569892.75323108,101565158.18658349,67744603.12338239,6486709576.103025,112970489.98532368,160543708.4558184,42336898.52562051,17611846617.846886,37304812.92946917,49071450.57414963,66138725.7476519,32573638919.546192,30380949.63370985,8790401.252205545,4480548.566554753,89031325330.0728,39002433.00592126,35707136.91445893,1195480.2675053193,20826204281.91897,17001061.747107267,47764398.57125761,71726456.20180492,33060808915.237537,15231966.651205027,47269458.06334273,2926230.1719125174,43864327.423820496,292523.7237178993,175589.29584050074,32469.946569570475,77471.29337258646,15597.992544575083,154484.20009791772,160923.97696125382,81948.72203095088,4986.789308117772,253494.58669317403,2466319.6100126742,6501.633442617641,25231.520289136577,268425.8704750352,2274638.2209638734,124989.65680311732,83020.3187622232,415896.094749651,3228399.4063183507,124041.3287680456,2426356.0054232036,10004488.416442448,28344.92843658815,262979.63295601594,1449656.1689825163,1056655.7219581846,104164.29124961111,13233104779.806887,1657969.6761099447,14294295.46610688,20692.740825597968,18647496320.573105,2048665.0636715833,4039954.5049082534,30808.926446342186,11802660983.04634,396692.36986783694,2517967.3552480172,36079.550082414535,9028793720.246326,3031.0873946053484,3542.9989516073115,3173.5244960043965,3673.7395913072182,2918.270280750052,3639.773226281187,3020.8966458259656,2839.4066319769654,3055.217898808958,3479.123061121018,2851.8345140260785,3863.700608073438,3044.5268180422145,3228.507541992927,3566.997828626315,3826.1663528017702,2726.0277226245735,3314.40328703041,2519.598925545706,4639.3519647100175
262,6296.626144150006,7747.394270509621,4332.175472351215,5507.056959955329,6807.136048775033,8412.477435528392,4369.313629738133,6848.813509306754,6399.381418335052,8351.564671432625,3854.270993424505,5727.13008775984,6970.005756476301,8448.366206932584,5650.85352067707,5818.993786905709,5890.552463471657,8638.73612681636,3895.195387541635,6964.4638140103825,1791.5201399755636,1865.0957573319772,4432.582766060674,2537.1174905054113,1676.316580156884,1939.95943664145,5864.234499791594,1617.5863972571901,1548.2418331015388,2180.5907910081637,5390.521658538785,2314.6704277600293,1657.50306630546,1748.3934104045163,28328.73289294929,2020.536053833107,1814.4219907245097,1700.719735623814,9805.385773627782,1755.3035564493086,144467155.40052792,60278463.83887744,12950382.736379473,27417615886.119164,146166589.5997802,94383685.50978622,13112183.007224908,23094031831.05603,67646055.08128724,78398132.0052886,10802869.355512757,24584897798.758327,232569892.75323108,101565158.18658349,67716291.24552202,6486708109.40672,112970489.98532368,160543708.4558184,42415387.74265164,17611845942.967957,37304812.92946917,49070000.02311481,64908454.94791006,32573638843.460724,30380949.63370985,8790401.252205545,4476572.591372679,89031325329.71007,39002433.00592126,35707136.91445893,1175549.0942268302,20826204260.187233,17001061.747107267,47764398.57125761,71726456.2018102,33060806904.509262,15199169.109914077,47269458.06334273,2925393.3889530567,43864326.70248663,292523.7237178993,175589.29584050074,32385.33047913378,77421.79738491052,15597.992544575083,154484.20009791772,160922.55540277698,81486.34197515261,4986.789308117772,253494.58669317403,2466314.238260514,6501.633442617641,25231.520289136577,268425.8704750352,2274630.1607612907,124989.65611043714,83020.3187622232,415896.094749651,3228399.3953105137,124038.0794818685,2426356.0054232036,10004488.416442448,28341.854316787292,262665.7638995262,1449656.1689825163,1050548.4644821915,104164.29124961111,13233104777.435492,1657969.6761099447,14294295.46610688,20692.740825597968,18647496320.573105,2048665.0636715833,4039954.5049082534,29682.343259305395,11802660961.91876,396692.36986783694,2517957.0318967644,31368.051772348237,9028793720.226793,3031.0873946053484,3542.9989516073115,3173.5171141981737,3673.7395652272994,2918.270280750052,3639.773226281187,3020.749253941823,2839.374539307735,3055.217898808958,3479.123061121018,2851.7366473431794,3863.700608073438,3044.5268180422145,3228.507541992927,3566.9711305204983,3826.1654399059325,2726.0277226245735,3314.40328703041,2519.597186823756,4639.351939366035
263,6296.626144150006,7747.394270509621,4331.802710113023,5506.91835811839,6807.136048775033,8412.477435528392,4369.021871415154,6848.813509304487,6399.381418335052,8351.564671432625,3853.288150519049,5726.753332349917,6970.005756476301,8448.366206932584,5650.824879660482,5818.278490527674,5890.552463471657,8638.73612681636,3895.195387541635,6939.498879905085,1791.5201399755636,1865.0957573319772,4432.162312026392,2537.115080249236,1676.316580156884,1939.95943664145,5863.666259249712,1617.5762173992102,1513.0156872899424,2180.5907910081637,5390.730229251505,2314.620214293735,1646.97841418648,1748.3934104045163,28328.356986136274,2020.5352847865859,1814.4219907245097,1700.719735623814,9805.39421690269,1755.2799267066457,144467155.40052792,60278463.83887744,12939221.347984688,27417588030.97817,146166589.5997802,94383685.50978622,13077178.19946303,23094031819.605274,67646055.08128724,78398132.0052886,10704916.852926375,24584891195.302975,232569892.75323108,75789163.82831857,67716291.24552202,6486706642.124634,112970489.98532368,143786650.0949246,40942334.15758622,17611845335.653355,37304812.92946917,49070000.02311481,64224800.43967263,32573638762.88666,30380949.63370985,8790401.252205545,4476572.591372679,89031325329.39777,39002433.00592126,35707136.91445893,1098492.4303044758,20826204242.212765,17001061.747107267,47764398.57125761,70340551.75969857,33060804974.652573,15199169.109914077,47269458.06334273,2924993.551768184,43864325.86810198,292523.7237178993,175589.29584050074,32385.330481503202,77384.802849178,15597.992544575083,154484.20009791772,160921.56422361016,81136.16100728481,4986.789308117772,253494.58669317403,2466186.0634120423,6498.639897067006,25231.520289136577,268425.8704750352,2274630.4026373564,124989.65535804332,83020.3187622232,415896.094749651,3228399.3525020345,124029.40792180276,2426356.0054232036,10004488.416442448,28342.571677204804,262252.3097404792,1449656.1689825163,1050548.4644821915,104164.01493705796,13233104775.413603,1657969.6761099447,14294295.46610688,20702.999127613046,18647496320.573105,2048665.0636715833,4039954.5049082534,29320.291021265508,11802660943.549255,396692.36986783694,2517957.0318967644,31386.358006663846,9028793720.211584,3031.0873946053484,3542.9989516073115,3173.5171141981737,3673.7395652272994,2918.270280750052,3562.5998973256856,3020.7441624800877,2839.3443133480987,3055.217898808958,3479.123061121018,2851.6204746865715,3863.700608073438,3044.5268180422145,3228.507541992927,3566.8127464016543,3826.164464995025,2726.0277226245735,3314.40328703041,2519.5764494208406,4639.351910555513
264,6296.626144150006,7747.394270509621,4331.901314715486,5506.676743605188,6807.136048775033,8412.477435528392,4369.015115851076,6848.813509294245,6399.381418335052,8351.564671432625,3852.9751864666596,5726.401296123936,6919.40128743248,8448.366206932584,5650.547741204265,5817.654208448894,5890.552463471657,8638.73612681636,3895.235720286797,6925.149087832278,1791.5201399755636,1865.0957573319772,4418.70436291236,2537.112620843619,1676.316580156884,1939.95943664145,5863.517844729765,1617.5631526041668,1501.8199202129945,2180.5907910081637,5310.582765586213,2314.55833709511,1646.97841418648,1748.3934104045163,28284.0634004593,2020.5342930904876,1814.4219907245097,1700.719735623814,9805.12514747033,1755.261028348652,144467155.40052792,60278463.83887744,12917627.238803357,27417574209.612095,146166589.5997802,94383685.50978622,13080314.18091466,23094031807.296326,67646055.08128724,78398132.0052886,10689512.511819653,24584885427.909496,232569892.75323108,75789163.82831857,67599664.65529008,6486705038.794433,112970489.98532368,143786650.0949246,40614193.04833817,17611844639.67366,37304812.92946917,49070000.02311481,62410836.1395278,32573638675.65178,30380949.63370985,8790401.252205545,4448291.134505318,89031325329.00688,39002433.00592126,35707136.91445893,1096966.6621605295,20826204216.589024,17001061.747107267,47764398.57125761,65139456.92539668,33060804262.60155,15199169.109914077,43280054.84282726,2896382.61974615,43864324.9220058,292523.7237178993,117677.29694070242,32364.758210295935,77348.4777179853,15597.992544575083,154484.20009791772,160909.35937103088,81021.74205443857,4986.789308117772,253494.58669317403,2466175.883124888,6472.532082599223,25231.520289136577,268425.8704750352,2274619.231734472,124989.65441954965,83020.3187622232,415896.094749651,3222355.5666968115,124023.00809132797,2426356.0054232036,10004488.416442448,28336.555197972113,261825.50548131374,1449656.1689825163,1050548.4644821915,101593.21032635661,13233104773.499044,1657969.6761099447,14294295.46610688,20226.751187316764,18647496320.573105,2048665.0636715833,4039954.5049082534,29681.57915153231,11802660930.59335,396692.36986783694,2517957.0318967644,29975.247919867426,9028793720.18913,3031.0873946053484,3542.9989516073115,3173.495318614826,3673.7395652272994,2918.270280750052,3562.5998973256856,3020.7442891900087,2839.3129206601584,3055.217898808958,3479.123061121018,2851.2458399110537,3863.700608058402,3044.5268180422145,3228.507541992927,3566.815964115858,3826.1635741028467,2726.0277226245735,3314.40328703041,2519.5544753600243,4639.35188047551
265,6296.626144150006,7747.394270509621,4331.646569396173,5506.538171819022,6807.136048775033,8412.477435528392,4368.809712080547,6848.813509287308,6399.381418335052,8351.564671432625,3852.82004717776,5726.077903726738,6916.143369613285,8448.366206932584,5650.479362859443,5817.02590597514,5890.552463471657,8638.73612681636,3895.0661259786248,6914.449086139128,1791.5201399755636,1865.0957573319772,4427.014237727102,2537.1106194248196,1676.316580156884,1939.95943664145,5863.468802463106,1617.5491027742742,1501.8199202129945,2180.5907910081637,5310.3623292632865,2314.4913444026943,1637.8644502334394,1748.3934104045163,28283.109717846775,2020.532872732249,1814.4219907245097,1700.719735623814,9804.023570691075,1755.2444287805642,144467155.40052792,60278463.83887744,12917584.591514384,27417567869.902573,146166589.5997802,94383685.50978622,13074779.187568918,23094031807.288177,67646055.08128724,78398132.0052886,10640563.898018477,24584877472.68751,232569892.75323108,75789163.82831857,67386353.53743279,6486703079.908831,112970489.98532368,143786650.0949246,40437595.76968204,17611843956.081196,37304812.92946917,49070000.02311481,62410728.180199094,32573638578.362656,30380949.63370985,8790401.252205545,4428179.445160454,89031325328.68715,39002433.00592126,35707136.91445893,1092239.4953947235,20826204194.468487,17001061.747107267,47764398.57125761,67994487.58112828,33060804262.588333,15199169.109914077,43280054.84282726,2809906.5481185084,43864324.16526685,292523.7237178993,117677.29694070242,32364.851714399065,77307.12768562646,15597.992544575083,154484.20009791772,160893.04431706708,81021.74205443857,4986.789308117772,253494.58669317403,2466128.6601811694,6472.532082599223,25231.520289136577,268425.8704750352,2274589.5673519955,124989.65404665221,83020.3187622232,415896.094749651,3221997.2121613715,124018.23217468674,2426356.0054232036,10004488.416442448,28333.936597574,261484.75293348567,1449656.1689825163,1050548.4644821915,99371.89413905777,13233104772.00615,1657969.6761099447,14294295.46610688,20207.85786714739,18647496320.573105,2048665.0636715833,4039954.5049082534,29676.268515122174,11802660919.138687,396692.36986783694,2517957.0318967644,29926.679764186418,9028793720.168934,3031.0873946053484,3542.9989516073115,3173.4923550211165,3673.7395652272994,2918.270280750052,3562.5998973256856,3020.5406625577307,2839.283050503812,3055.217898808958,3479.123061121018,2851.0854795639343,3863.700608058402,3044.5268180422145,3228.507541992927,3566.824170810828,3826.1625810016403,2726.0277226245735,3314.40328703041,2519.280726155273,4639.351856426818
266,6296.626144150006,7747.394270509621,4331.646569396173,5506.188239309535,6807.136048775033,8412.477435528392,4365.001557667067,6848.81350928256,6399.381418335052,8351.564671432625,3852.82004717776,5725.784874734217,6913.081159518269,8448.366206932584,5650.463824458428,5816.426414795782,5890.552463471657,8638.73612681636,3894.798501266532,6902.830148367661,1791.5201399755636,1865.0957573319772,4426.9960073443435,2537.108086195039,1672.773839783743,1865.3503041088857,5863.32400969296,1617.5358555204543,1501.8199202129945,2180.5907910081637,5308.846243697067,2314.4170243881517,1637.8644502334394,1748.3934104045163,28283.05450551383,2020.5313506571492,1814.4219907245097,1700.719735623814,9804.026903278635,1755.221955561948,106916166.60234584,60278463.83887744,12928004.195873652,27417565415.774895,146166589.5997802,94383685.50978622,13070609.415500965,23094031807.288177,67646055.08128724,78398132.0052886,10588203.646549582,24584870094.917446,232569892.75323108,75789163.82831857,67385841.56882451,6486701514.756713,112206880.2397137,143786650.0949246,40187594.91958808,17611843310.746044,37304812.92946917,49070000.02311481,62182188.427408434,32573638479.80228,30380949.63370985,8790401.252205545,4428179.580450723,89031325328.3242,39002433.00592126,35707136.91445893,1092011.2782854002,20826204174.530983,17001061.747107267,47764398.57125761,62712305.92986658,33060804262.566975,15199169.109914077,43280054.84282726,2781691.2004652414,43864323.424752556,292523.7237178993,117677.29694070242,32361.304376542943,77272.45947058887,15597.992544575083,154484.20009791772,160868.09712116004,80525.2059847175,4986.789308117772,253494.58669317403,2466126.817968297,6472.532082599223,25231.520289136577,268425.8704750352,2274589.55159447,124989.65365341817,83020.3187622232,389688.22191033204,3174799.2364173653,124014.63156817578,2426356.0054232036,10004488.416442448,28331.45157123888,261123.22129252704,1449656.1689825163,1050548.4644821915,96326.66267324808,13233104770.078188,1657969.6761099447,14294295.46610688,20207.75307354875,18647496320.572872,2048665.0636715833,4039954.5049082534,29615.383394279423,11802660908.042074,396692.36986783694,2517957.0318967644,28979.909187441695,9028793720.148935,3031.0873946053484,3542.9989516073115,3173.449205255772,3673.739497586153,2918.270280750052,3562.5998973256856,3020.5367548972017,2839.259381695797,3055.217898808958,3479.123061121018,2849.7142554180145,3863.700608058402,3044.5268180422145,3228.507541992927,3566.745841864338,3826.1617276255197,2726.0277226245735,3314.40328703041,2519.2804583372454,4639.351827534014
267,6296.626144150006,7747.394270509621,4331.6416893348505,5505.981647743433,6780.365941247672,8412.477435528392,4363.653198186781,6848.813509276401,6399.381418335052,8351.564671432625,3851.0977134770183,5725.433888394248,6910.205397649567,8448.366206932584,5650.459369211828,5815.882572325046,5890.552463471657,8638.73612681636,3894.7387344793297,6882.8987637851305,1791.5201399755636,1865.0957573319772,4426.84079279406,2537.1052468798052,1672.5987449986164,1865.3503041088857,5863.3084254109845,1617.525288983456,1501.8199202129945,2180.5907910081637,5279.808714812809,2314.359650096426,1637.8644502334394,1748.3934104045163,28283.049525239083,2020.5296645808312,1814.4219907245097,1700.719735623814,9803.180356410356,1755.200124085386,106916166.60234584,60278463.83887744,12927807.683475573,27417564236.056637,146166589.5997802,94383685.50978622,13074112.843343977,23094031801.591217,67646055.08128724,78398132.0052886,10588166.381109321,24584864195.90766,232569892.75323108,75789163.82831857,66959774.97008647,6486699961.437197,112206880.2397137,143786650.0949246,40169905.16284029,17611842611.38368,37304812.92946917,49070000.02311481,62288651.199577674,32573638400.99726,30380949.63370985,8790401.252205545,4423135.095620279,89031325327.79805,39002433.00592126,35707136.91445893,1091948.829598997,20826204150.28975,17001061.747107267,47764398.57125761,62715912.180018835,33060804262.535892,15199169.109914077,43280054.84282726,2783383.970812426,43864322.69716456,292523.7237178993,117677.29694070242,32360.30987756876,77236.66276724359,15597.992544575083,154484.20009791772,160867.59313717406,80307.18479503467,4986.789308117772,253494.58669317403,2466128.1834840793,6472.532082599223,25231.520289136577,268425.8704750352,2274587.938535981,124989.64974275886,83020.3187622232,389688.22191033204,3174799.075581793,124008.37892693708,2426356.0054232036,10004488.416442448,28321.80443524136,260748.0042251031,1449656.1689825163,1050548.4644821915,96326.63324815687,13233104768.18519,1657969.6761099447,14294295.46610688,20199.05831514297,18647496320.572872,2048665.0636715833,4039954.5049082534,29593.82306234562,11802660901.098757,396692.36986783694,2517957.0318967644,28930.893585080146,9028793720.135159,3025.42011734326,3542.9989516073115,3173.231938170913,3673.7393763258924,2918.270280750052,3562.5998973256856,3020.536771537076,2839.2321267163516,3055.217898808958,3479.123061121018,2849.797559244671,3863.700608058402,3044.5268180422145,3228.507541992927,3566.721312032314,3826.160854106909,2726.0277226245735,3314.40328703041,2519.200866213826,4639.3517879024175
268,6296.626144150006,7747.394270509621,4331.566048490666,5505.800972991907,6778.953647929141,8412.477435528392,4359.24451175037,6848.813509268289,6399.381418335052,8351.564671432625,3851.7997226289135,5725.102903888296,6904.363840787094,8448.366206932584,5650.459441125012,5815.524773740035,5890.552463471657,8638.73612681636,3894.739195032751,6867.137196020736,1791.5201399755636,1865.0957573319772,4426.035160021347,2537.103025467879,1672.4750579345389,1865.3503041088857,5862.576651872966,1617.5119862254835,1501.8199202129945,2180.5907910081637,5279.808714812809,2314.3083777307584,1637.8644502334394,1748.3934104045163,28283.04116920828,2020.5278333636106,1791.8850124737937,1700.719735623814,9803.120606174853,1755.1744751242131,106916166.60234584,60278463.83887744,12917288.342478093,27417564236.056637,146166589.5997802,94383685.50978622,13068164.237342065,23094031793.853962,67646055.08128724,78398132.0052886,10558895.058681997,24584856636.230858,232569892.75323108,75789163.82831857,67088309.27174433,6486698029.004391,112206880.2397137,143786650.0949246,40113952.45937288,17611841908.437977,37304812.92946917,49070000.02311481,24635304.844773274,32573638313.4582,30380949.63370985,8790401.252205545,4395979.869889827,89031325327.38214,39002433.00592126,35707136.91445893,1084654.8693656148,20826204130.90117,17001061.747107267,47764398.57125761,62837596.33199503,33060804262.494987,15199169.109914077,43280054.84282726,2783383.9669763753,43864321.67791123,292523.7237178993,117677.29694070242,32359.145488122074,77206.75651283571,15597.992544575083,154484.20009791772,160833.82600211134,80076.88184267205,4986.789308117772,253494.58669317403,2466057.6204955117,6457.118273461247,25231.520289136577,268425.8704750352,2274578.2360010194,124989.64974275886,83020.3187622232,389688.22191033204,3158063.967582184,124000.13601096404,2426356.0054232036,10004488.416442448,28321.734604766614,260437.64273355258,1449656.1689825163,1050548.4644821915,65700.07694506942,13233104766.776276,1657969.6761099447,14294295.46610688,20172.94231732001,18647496320.572872,2048665.0636715833,4039954.5049082534,29551.398207277365,11802660897.121063,396692.36986783694,2517957.0318967644,28832.381828534126,9028793720.113644,3025.42011734326,3542.9989516073115,3173.231903424038,3673.7391694885587,2918.270280750052,3562.5998973256856,3020.381418730754,2839.207352133318,3055.217898808958,3479.123061121018,2848.345105695843,3863.7006078708273,3044.5268180422145,3228.507541992927,3566.7005975519614,3826.159412962942,2726.0277226245735,3314.40328703041,2519.191887391613,4639.351750546857
