,eso_F18_0,de_F18_0,ga_F18_0,pso_F18_0,eso_F18_1,de_F18_1,ga_F18_1,pso_F18_1,eso_F18_2,de_F18_2,ga_F18_2,pso_F18_2,eso_F18_3,de_F18_3,ga_F18_3,pso_F18_3,eso_F18_4,de_F18_4,ga_F18_4,pso_F18_4,eso_F19_0,de_F19_0,ga_F19_0,pso_F19_0,eso_F19_1,de_F19_1,ga_F19_1,pso_F19_1,eso_F19_2,de_F19_2,ga_F19_2,pso_F19_2,eso_F19_3,de_F19_3,ga_F19_3,pso_F19_3,eso_F19_4,de_F19_4,ga_F19_4,pso_F19_4
438,91708.47174713806,2919368.6412936016,1296633.303480305,688202.6606865027,180655.00666396174,1559723.3197321116,9113912.676534021,1316728.800315285,289675.0634052932,1921803.2660908296,1936954.7133426208,1350998.5833423648,173201.91262191322,1949217.4087907947,8362515.044327159,16432642.558390634,269463.6721079742,1821617.8720106937,2162625.8576853517,345089.35213933507,529416.1684152404,2628997.9424116244,3858.217786686706,4325326.935216234,3911344.1919087856,1176484.9911250193,2148.7777299901804,17887217578.247032,1348204.105122431,2396357.4526386117,3566.337567096838,13463381.727651592,1656908.9177846946,3626088.576959895,2614.9842531786235,859083506.4421519,1565976.3825510237,1614417.4257169657,1988.536901044645,1064212772.9408748
439,91708.47174713806,2919368.6412936016,1296616.4308101498,688187.8114523587,180655.00666396174,1559723.3197321116,9110524.323733171,1316728.7948114043,289675.0634052932,1921803.2660908296,1936826.9870806718,1350998.5833422276,173201.91262191322,1949217.4087907947,8362460.526564458,16432603.659550475,269463.6721079742,1821617.8720106937,2141335.0164350043,345082.081145194,523681.0591743086,2628997.9424116244,3858.022170348834,4325326.935189537,3908274.8901390587,1176484.9911250193,2148.229224422513,17887217578.247032,1348204.105122431,2396357.4526386117,3566.337425609505,13463370.053001247,1656908.9177846946,3626088.576959895,2614.870990873526,859083505.8481505,1565213.9073120218,1614417.4257169657,1988.5714678902673,1064212758.6717734
440,91708.47174713806,2919368.6412936016,1229290.2236425916,688176.3939789897,180655.00666396174,1559723.3197321116,9110518.77380305,1316728.7892051798,289675.0634052932,1921803.2660908296,1936826.7272299728,1350998.5833419948,173201.91262191322,1949217.4087907947,8362460.283452909,16432562.046394419,269463.6721079742,1821617.8720106937,2141333.659443396,345078.1814425404,518171.9922930097,2628997.9424116244,3853.304461384764,4325326.935186684,2998739.757177509,1176484.9911250193,2147.437021036919,17887217578.247032,1348204.105122431,2396357.4526386117,3566.2267041611426,13463359.62532875,1656908.9177846946,3626088.576959895,2614.8708234075702,859083505.2982173,1564479.0293726416,1614417.4257169657,1988.532988156114,1064212741.6591276
441,91708.47174713806,2919368.6412936016,1229290.2236183514,688159.9596252579,180655.00666396174,1559723.3197321116,9110401.640969783,1316728.784419662,289675.0634052932,1921803.2660908296,1935874.6984488587,1350998.5833419948,173201.91262191322,1949217.4087907947,8362342.278867145,16432513.355765177,269463.6721079742,1821617.8720106937,2139723.190528303,345074.6495901767,512877.78863525647,2628997.9424116244,3853.304461384764,4325326.935186684,2998739.757177509,1176484.9911250193,2147.435844546678,17887217578.247032,1348204.105122431,2396357.4526386117,3566.1525833902797,13463351.217025043,1656908.9177846946,3626088.576959895,2614.8583032657716,859083504.7881877,1563769.639064704,1614417.4257169657,1988.528027412628,1064212732.0255065
442,91708.47174713806,2919368.6412936016,1229288.459762785,688144.656454858,180655.00666396174,1559723.3197321116,9110398.805260729,1316728.7796592414,289675.0634052932,1921803.2660908296,1935866.2056183757,1350998.5833419948,173201.91262191322,1949217.4087907947,8358396.929086897,16432469.043699024,269463.6721079742,1821617.8720106937,2141114.560687211,345068.2507364708,507791.8235907312,2628997.9424116244,3853.1654601603313,4325326.93518121,2998739.757177509,1176484.9911250193,2147.3406178741116,17887217578.247032,1348204.105122431,2396357.4526386117,3566.137866943881,13463340.753121527,1656908.9177846946,3626088.576959895,2614.8700627100407,859083504.2604626,1563084.8123060863,1614417.4257169657,1988.5246708953932,1064212712.5903711
443,91708.47174713806,2919368.6412936016,1229284.6310033675,688133.4917575391,180655.00666396174,1559723.3197321116,9110390.119224166,1316728.7717206331,289675.0634052932,1921803.2660908296,1935857.2430984897,1350998.5833411634,173201.91262191322,1949217.4087907947,8358396.767083071,16432421.41561836,269463.6721079742,1821617.8720106937,2139404.8716418175,345063.26888931857,502907.38373356406,2628997.9424116244,3851.9713860485654,4325326.935150023,2998739.757177509,1176484.9911250193,2146.1312372425136,17887217578.247032,1348204.105122431,2396357.4526386117,3566.1662698522296,13463329.49156518,1656908.9177846946,3626088.576959895,2614.860294606397,859083503.7924445,1562424.6178575866,1614417.4257169657,1988.447781280682,1064212700.5865912
444,91708.47174713806,2919368.6412936016,1224516.8770625354,688121.159233928,180655.00666396174,1559723.3197321116,9103459.608575836,1316728.7654316006,289675.0634052932,1921803.2660908296,1934235.9249606673,1350998.583340939,173201.91262191322,1949217.4087907947,8358396.929426081,16432382.701576864,269463.6721079742,1821617.8720106937,2138213.773765438,345056.81796894653,498214.702159065,2628997.9424116244,3850.5888103690268,4325326.935149301,2998739.757177509,1176421.931648907,2146.1312372425136,17887217578.247032,1348204.105122431,2396357.4526386117,3566.159945316771,13463317.877793936,1656908.9177846946,3626088.576959895,2614.8529271020225,859083503.3259697,1561788.9760512342,1614417.4257169657,1988.406158171435,1064212690.480275
445,91708.47174713806,2919368.6412936016,1224516.87161135,688109.7482878773,180655.00666396174,1559723.3197321116,9103459.609133985,1316728.7601291977,289675.0634052932,1921803.2660908296,1934244.4190943912,1350998.583340939,173201.91262191322,1949217.4087907947,8358316.194050136,16432333.3322786,269463.6721079742,1821617.8720106937,2136734.3794656433,345050.6643576601,493704.7182331497,2628997.9424116244,3850.5645606773205,4325326.935149034,2998739.757177509,1176421.931648907,2145.519686375054,17887217578.247032,1348204.105122431,2396357.4526386117,3566.1101479893905,13463304.252457226,1656908.9177846946,3626088.576959895,2614.844121756243,859083502.9311461,1561176.8732670837,1614417.4257169657,1988.3719432028042,1064212673.6174734
446,91708.47174713806,2919368.6412936016,1229230.8810806389,688098.5335010784,180655.00666396174,1559723.3197321116,9094949.12511737,1316728.7525881482,289675.0634052932,1921803.2660908296,1934223.2144903806,1350998.5833393352,173201.91262191322,1949217.4087907947,8355723.46438037,16432284.73194365,269463.6721079742,1821617.8720106937,2137676.640093145,345045.2888334214,489371.9822037706,2628997.9424116244,3850.5639594853324,4325326.935136542,2998739.757177509,1176421.931648907,2145.502693426474,17887217578.247032,1348204.105122431,2396357.4526386117,3566.110109580356,13463289.263922246,1656908.9177846946,3626088.576959895,2614.836163970749,859083502.4178525,1560586.6007497315,1614417.4257169657,1988.370196069558,1064212661.7765474
447,91708.47174713806,2919368.6412936016,1229227.6600723593,688088.4560788354,180655.00666396174,1559723.3197321116,9094919.410068136,1316728.745417228,289675.0634052932,1921803.2660908296,1934218.3285501292,1350998.5833384113,173201.91262191322,1949217.4087907947,8355723.464380852,16432247.053538943,269463.6721079742,1821617.8720106937,2136322.2712216163,345040.42417737807,485211.7457830958,2628997.9424116244,3837.3511192687665,4325326.935126063,2998739.757177509,1176421.931648907,2145.5187703114802,17887217578.247032,1348204.105122431,2396357.4526386117,3566.1209728969498,13463277.158688117,1656908.9177846946,3626088.576959895,2614.842888652301,859083501.931193,1560016.6158707712,1614417.4257169657,1988.273236157866,1064212645.171603
448,91708.47174713806,2919368.6412936016,1226639.329507935,688078.8855095386,180655.00666396174,1559723.3197321116,9094938.569129653,1316728.7398110046,289675.0634052932,1921803.2660908296,1934213.428926057,1350998.583338379,173201.91262191322,1949217.4087907947,8355723.46438037,16432205.353045467,269463.6721079742,1821617.8720106937,2136113.5885683554,345033.132592195,481216.85886863904,2628997.9424116244,3839.1333879496265,4325326.935125335,2998739.757177509,1176421.931648907,2140.4733129967467,17887217578.247032,1348204.105122431,2396357.4526386117,3566.1207488736845,13463266.50762257,1656908.9177846946,3626023.832357502,2614.839989418558,859083501.5883546,1559466.1854316632,1614417.4257169657,1988.2279579845174,1064212633.164338
449,91708.47174713806,2919368.6412936016,1225569.0022728567,688067.2703348692,180655.00666396174,1559723.3197321116,9094824.3183924,1316728.732976761,289675.0634052932,1921803.2660908296,1934135.7056169796,1350998.5833376695,173201.91262191322,1949217.4087907947,8354563.39943749,16432159.75851203,269463.6721079742,1821617.8720106937,2129403.5161854546,345025.6096141123,477379.124641725,2628997.9424116244,3837.133498505833,4325326.9351221835,2998739.757177509,1176421.931648907,2140.4547392813893,17887217578.247032,1348204.105122431,2396357.4526386117,3566.107149153867,13463252.119987166,1656908.9177846946,3626023.832357502,2614.836229192215,859083501.2616225,1558935.2458255494,1614417.4257169657,1988.2720987180032,1064212615.9288275
450,91708.47174713806,2919368.6412936016,1221069.1415464303,688058.7934498511,180655.00666396174,1559723.3197321116,9019505.626497325,1316728.726551086,289675.0634052932,1921803.2660908296,1934122.167348043,1350998.583337258,173201.91262191322,1949217.4087907947,8351149.925552938,16432118.06838644,269463.6721079742,1821617.8720106937,2126734.6465243986,345015.725954264,473692.364282883,2628997.9424116244,3836.5801496651047,4325326.935107287,2998739.757177509,1176421.931648907,2140.4684923709297,17887217578.247032,1348204.105122431,2396357.4526386117,3566.105847349045,13463239.605977435,1656908.9177846946,3626023.832357502,2614.8349776630907,859083500.929177,1558423.7567738097,1614417.4257169657,1988.2124795626303,1064212602.6520104
451,91708.47174713806,2919368.6412936016,1221068.8250896188,688051.5442551506,180655.00666396174,1559723.3197321116,9019505.626497325,1316728.720186043,289675.0634052932,1921803.2660908296,1934127.1801543573,1350998.5833361296,173201.91262191322,1949217.4087907947,8351149.922458938,16432085.880644215,269463.6721079742,1821617.8720106937,2126733.6519898428,345007.28433839814,470152.3679889298,2628997.9424116244,3833.4960535401756,4325326.935082455,2998739.757177509,1176421.931648907,2140.439647404366,17887217578.247032,1348204.105122431,2396357.4526386117,3566.0822139114453,13463224.776998663,1656908.9177846946,3626023.832357502,2614.835217596371,859083500.7162544,1557931.1892592378,1614417.4257169657,1988.1335030512735,1064212586.8733861
452,91708.47174713806,2919368.6412936016,1220702.3435937837,688044.220732254,180655.00666396174,1559723.3197321116,9019505.626519311,1316728.7137787524,289675.0634052932,1921803.2660908296,1934124.7054963454,1350998.5833359526,173201.91262191322,1949217.4087907947,8351161.018379778,16432045.409085289,269463.6721079742,1821617.8720106937,2126728.5792523213,344998.8161935903,466754.1628663848,2628997.9424116244,3832.8145749756977,4325326.935075656,2998739.757177509,686629.6614358843,2140.426541010706,17887217578.247032,1348204.105122431,2396357.4526386117,3566.065920180695,13463213.059301825,1656908.9177846946,3626023.832357502,2614.8287800411617,859083500.5612029,1557456.4469690018,1614417.4257169657,1987.4397006818845,1064212565.8331887
453,91708.47174713806,2919368.6412936016,1219616.4755319944,688038.2751578,180655.00666396174,1559723.3197321116,9019237.91460839,1316728.705777805,289675.0634052932,1921803.2660908296,1934092.4116560852,1350998.583335867,173201.91262191322,1949217.4087907947,8351096.585122464,16432005.678198855,269463.6721079742,1821617.8720106937,2126728.4861955736,344990.63917982345,463491.00827230624,2628997.9424116244,3832.309797689394,4325326.935065323,2998739.757177509,686629.6614358843,2135.3968766559433,17887217578.247032,1348204.105122431,2396357.4526386117,3566.021774519404,13463201.056138612,1656908.9177846946,3626023.832357502,2614.7158763075395,859083500.4194349,1556998.2385370783,1614417.4257169657,1987.3618537010852,1064212551.5616779
454,91708.47174713806,2919368.6412936016,1219526.0326140982,688031.966874701,180655.00666396174,1559723.3197321116,9019453.00909361,1316728.699104573,289675.0634052932,1921803.2660908296,1934075.3921243688,1350998.5833354073,173201.91262191322,1949217.4087907947,8351085.416938231,16431973.918979855,269463.6721079742,1821617.8720106937,2118991.55972221,344978.5691722964,460355.9615445475,2628997.9424116244,3832.0758950099826,4325326.935060559,2998739.757177509,686629.6614358843,2135.4075856547897,17887217578.247032,1348204.105122431,2396357.4526386117,3565.9397937019485,13463186.304698192,1656908.9177846946,3626023.832357502,2614.7158792290165,859083500.3634717,1556555.568848943,1614417.4257169657,1987.500140545139,1064212533.4413085
455,91708.47174713806,2919368.6412936016,1219520.2441562864,688023.4177895411,180655.00666396174,1559723.3197321116,9019422.86188398,1316728.6939473976,289675.0634052932,1921803.2660908296,1933815.006145418,1350998.583334711,173201.91262191322,1949217.4087907947,8351084.992609266,16431944.105179861,269463.6721079742,1821617.8720106937,2118978.367174678,344969.0210105155,457343.761617202,2628997.9424116244,3829.339475541557,4325326.935050882,2998739.757177509,686629.6614358843,2135.3937478123844,17887217578.247032,1348204.105122431,2396357.4526386117,3565.9568055454138,13463173.82348148,1656908.9177846946,3626023.832357502,2614.7158405656783,859083500.3594936,1556127.95324385,1614417.4257169657,1987.3966111748118,1064212509.898675
456,91708.47174713806,2919368.6412936016,1219520.2232588448,688016.5130541867,180655.00666396174,1559723.3197321116,9019209.485014334,1316728.687790132,289675.0634052932,1921803.2660908296,1933765.6412088503,1350998.5833335144,173201.91262191322,1949217.4087907947,8351081.388038733,16431912.281327723,269463.6721079742,1821617.8720106937,2118983.3080755663,344959.6701175917,454450.6313036812,2628997.9424116244,3829.4546627115874,4325326.935019148,2998739.757177509,686629.6614358843,2135.3720778254183,17887217578.247032,1348204.105122431,2396357.4526386117,3565.9326222387162,13463162.405042924,1656908.9177846946,3626023.832357502,2614.664525609418,859083500.3594936,1555715.281271259,1614417.4257169657,1987.3572900196366,1064212494.0091593
457,91708.47174713806,2919368.6412936016,1219520.7413388302,688010.3963555454,180655.00666396174,1559723.3197321116,9019197.367173498,1316728.6820887653,289675.0634052932,1921803.2660908296,1933697.1813430416,1350998.5833335144,173201.91262191322,1949217.4087907947,8351012.605490721,16431884.13193149,269463.6721079742,1821617.8720106937,2039841.4922150678,344949.6048585202,451672.63896092394,2628997.9424116244,3828.8423214131926,4325326.935003295,2000553.1505108187,686629.6614358843,2135.378786913985,17887217578.247032,1348204.105122431,2396357.4526386117,3565.909224581214,13463152.14425977,1656908.9177846946,3626023.832357502,2614.664525909737,859083500.3594936,1555317.4818069774,1614417.4257169657,1987.3177276135189,1064212473.5160892
458,91708.47174713806,2919368.6412936016,1219519.5719821744,688003.4701007326,180655.00666396174,1559723.3197321116,9018154.962171514,1316728.6769328527,289675.0634052932,1921803.2660908296,1933646.1030816676,1350998.5833331093,173201.91262191322,1949217.4087907947,8350998.099847944,16431858.619353615,269463.6721079742,1821617.8720106937,2038627.571368264,344939.1004841996,449004.6795690363,2628997.9424116244,3828.8390502487487,4325326.934998973,2000553.1505108187,686629.6614358843,2134.917946307619,17887217578.247032,1348204.105122431,2396357.4526386117,3565.8863818604605,13463139.085262692,1656908.9177846946,3626023.832357502,2614.6561372238066,859083500.3594936,1554934.22881932,1614417.4257169657,1987.3575625170884,1064212454.224712
459,91708.47174713806,2919368.6412936016,1219517.433397618,687997.2174758094,180655.00666396174,1559723.3197321116,9007505.122293722,1316728.6715481027,289675.0634052932,1921803.2660908296,1933697.6673176312,1350998.583332602,173201.91262191322,1949217.4087907947,8350763.662588174,16431834.283127595,269463.6721079742,1821617.8720106937,1993654.0919512878,344928.3995855814,446441.2325823753,2628997.9424116244,3827.797621943902,4325326.934985478,2000553.1505108187,686629.6614358843,2134.7843770217764,17887217578.247032,1348204.105122431,2396357.4526386117,3565.8829291617903,13463126.11424506,1656908.9177846946,3626023.832357502,2614.591525108732,859083500.3594933,1554564.8541722945,1614417.4257169657,1987.3549353339035,1064212428.2454375
460,91708.47174713806,2919368.6412936016,1219427.2988216435,687990.1074094009,180655.00666396174,1559723.3197321116,9007505.122293722,1316728.666771539,289675.0634052932,1921803.2660908296,1933697.6673176312,1350998.5833322187,173201.91262191322,1949217.4087907947,8350599.760387613,16431812.247436808,269463.6721079742,1821617.8720106937,1993584.973293828,344913.27532981744,443977.6630170332,2628997.9424116244,3827.722489832059,4325326.934944391,2000553.1505108187,686629.6614358843,2134.510023114364,17887217578.247032,1348204.105122431,2396357.4526386117,3565.412943269382,13463115.619665127,1656908.9177846946,3626023.832357502,2614.59519330834,859083500.3594933,1554208.466878842,1614417.4257169657,1987.27941503576,1064212400.4242127
461,91708.47174713806,2919368.6412936016,1212472.2180634467,687983.2081589065,180655.00666396174,1559723.3197321116,9007104.837664446,1316728.6619445018,289675.0634052932,1921803.2660908296,1933697.170665431,1350998.5833317933,173201.91262191322,1949217.4087907947,8350599.760387681,16431789.608742228,269463.6721079742,1821617.8720106937,1988298.363173424,344901.3978673941,441610.6267778208,2628997.9424116244,3827.6235260509316,4325326.934929371,2000553.1505108187,686629.6614358843,2134.2523868034095,17887217578.247032,1348204.105122431,2396357.4526386117,3565.4076428820117,13463104.629604265,1656908.9177846946,3626023.832357502,2614.5494485338345,859083500.3594933,1553864.202902785,1614417.4257169657,1987.2233797912895,1064212379.6925788
462,91708.47174713806,2919368.6412936016,1212472.2180634467,687976.6383486614,180655.00666396174,1559723.3197321116,9007092.093189744,1316728.6578123032,289675.0634052932,1921803.2660908296,1933697.0904874105,1350998.583330915,173201.91262191322,1949217.4087907947,8350515.582987284,16431767.73381465,269463.6721079742,1821617.8720106937,1988298.3210666508,344891.54327266396,439337.43029997055,2628997.9424116244,3827.8672030635616,4325326.934903589,2000553.1505108187,686629.6614358843,2133.055148969125,17887217578.247032,1348204.105122431,2396357.4526386117,3565.3468770915106,13463094.130486593,1656908.9177846946,3626023.832357502,2614.5945915503626,859083500.3594933,1553531.4233094268,1614417.4257169657,1987.2233797912895,1064212355.1210908
463,91708.47174713806,2919368.6412936016,1212469.3354428527,687969.0731200054,180655.00666396174,1559723.3197321116,9003545.970774917,1316728.654878404,289675.0634052932,1921803.2660908296,1931552.0901309643,1350998.5833303921,173201.91262191322,1949217.4087907947,8349408.100866633,16431739.512728594,269463.6721079742,1821617.8720106937,1984437.756178906,344874.3313968802,437154.93981264665,2628997.9424116244,3827.867202941062,4325326.934871766,2000553.1505108187,686629.6614358843,2133.0260981442198,17887217578.247032,1348204.105122431,2396357.4526386117,3565.342894272356,13463081.561763542,1656908.9177846946,3626023.832357502,2614.3501238668864,859083500.3594933,1553209.7774120881,1614417.4257169657,1987.1132983475193,1064212327.5479134
464,91708.47174713806,2919356.303003099,1212469.3335924905,687961.2693463402,180655.00666396174,1559723.3197321116,8984399.990281522,1316728.6521228913,289675.0634052932,1921803.2660908296,1931551.5930726542,1350998.5833300904,173201.91262191322,1949217.4087907947,8349125.230703822,16431709.1132484,269463.6721079742,1821617.8720106937,1984445.0616075424,344859.4560414171,435059.2922306585,2628997.9424116244,3827.5372025969145,4325326.934839255,2000553.1505108187,686629.6614358843,2132.225917650372,17887217578.247032,1348204.105122431,2396357.4526386117,3565.315762771748,13463068.862828795,1656908.9177846946,3626023.832357502,2614.3501238668864,859083500.3594933,1552899.1241469614,1614417.4257169657,1987.2071627905543,1064212300.4574603
465,91708.47174713806,2919356.303003099,1212469.0938065255,687954.0038108774,180655.00666396174,1559723.3197321116,8984283.081055097,1316728.6499973652,289675.0634052932,1921803.2660908296,1931551.4061139533,1350998.5833298357,173201.91262191322,1949217.4087907947,8342956.582266856,16431687.508461805,269463.6721079742,1821617.8720106937,1963135.797730343,344847.6290089708,433046.34670537466,2628997.9424116244,3826.6443998261902,4325326.934797502,2000553.1505108187,686629.6614358843,2132.225917650372,17887217578.247032,1348204.105122431,2396357.4526386117,3565.3015625836633,13463058.652743347,1656908.9177846946,3626023.832357502,2614.34916156134,859083500.3594933,1552599.3697608726,1614417.4257169657,1987.1233728437228,1064212281.8047659
466,91708.47174713806,2919356.303003099,1212395.0963174019,687945.9020791708,180655.00666396174,1559723.3197321116,8984278.363728294,1316728.648131487,289675.0634052932,1921803.2660908296,1930534.8405859324,1350998.583329238,173201.91262191322,1949217.4087907947,8343151.079527617,16431671.962102968,269463.6721079742,1821617.8720106937,1946708.0343822634,344835.5136150563,431112.4912249746,2628997.9424116244,3826.628129154322,4325326.934755448,2000553.1505108187,686629.6614358843,2131.6946859083396,17887217578.247032,1348204.105122431,2396357.4526386117,3565.1434911758943,13463044.769874346,1656908.9177846946,3626023.832357502,2614.3514866366163,859083500.3594933,1552310.3373340315,1614417.4257169657,1987.0786703537433,1064212251.588853
467,91708.47174713806,2919356.303003099,1212392.949494188,687939.2975310315,180655.00666396174,1559723.3197321116,8984277.48593726,1316728.646269682,289675.0634052932,1921803.2660908296,1930534.7875760528,1350998.5833288338,173201.91262191322,1949217.4087907947,8342953.6861955505,16431653.859602826,269463.6721079742,1821617.8720106937,1946708.0343822634,344823.05879909924,429254.93309697247,2628997.9424116244,3826.437825044146,4325326.934722382,2000553.1505108187,686629.6614358843,2131.695796358192,17887217578.247032,1348204.105122431,2396357.4526386117,3565.2938816330434,13463032.988456033,1656908.9177846946,3626023.832357502,2614.351538364283,859083500.3594931,1552031.670089477,1614417.4257169657,1987.0788236731419,1064212225.2623464
468,91708.47174713806,2919356.303003099,1212294.0015573243,687932.227978959,180655.00666396174,1559723.3197321116,8984218.442623103,1316728.6447656348,289675.0634052932,1921803.2660908296,1930533.3588996753,1350998.5833276564,173201.91262191322,1949217.4087907947,8342953.493417475,16431637.962124076,269463.6721079742,1821617.8720106937,1946702.8411389682,344811.1307080395,427471.3815900062,2628997.9424116244,3826.437825044146,4325326.934696682,2000553.1505108187,686629.6614358843,2131.6952373620225,17887217578.247032,1348204.105122431,2396357.4526386117,3565.248068218852,13463023.420198532,1656908.9177846946,3626023.832357502,2614.353550329088,859083500.3594931,1551762.8445729641,1614417.4257169657,1987.027576856439,1064212196.3004947
469,91708.47174713806,2919356.303003099,1212227.6868637567,687922.5723459396,180655.00666396174,1559723.3197321116,8960309.218164464,1316728.6430964202,289675.0634052932,1921803.2660908296,1930429.5195271408,1350998.583327322,173201.91262191322,1949217.4087907947,8342953.522673823,16431626.157863691,269463.6721079742,1821617.8720106937,1946702.8410330128,344790.50813610386,425759.49539161206,2628997.9424116244,3826.020845256563,4325326.934645379,2000553.1505108187,686629.6614358843,2131.6810591287394,17887217578.247032,1348204.105122431,2396357.4526386117,3565.2478285773923,13463010.695244348,1656908.9177846946,3626023.832357502,2614.347312034311,859083500.3594931,1551503.2779618679,1614417.4257169657,1987.0134319605256,1064212166.8897943
470,91708.47174713806,2919356.303003099,1212234.8958465143,687914.0796121093,180655.00666396174,1559723.3197321116,8956123.044095188,1316728.6416252106,289675.0634052932,1921803.2660908296,1930429.5195271408,1350998.583326484,173201.91262191322,1949217.4087907947,8341361.101919803,16431615.33445753,269463.6721079742,1821617.8720106937,1946702.8410330128,344769.6533949789,424116.49525829323,2628997.9424116244,3826.0208452654874,4325326.934597158,2000553.1505108187,686629.6614358843,2131.6883270564863,17887217578.247032,1348204.105122431,2396357.4526386117,3565.1354711937847,13463000.120292472,1656908.9177846946,3626023.832357502,2614.3420607285243,859083500.3594931,1551252.391204819,1614417.4257169657,1987.011632908262,1064212136.0985696
471,91708.47174713806,2919356.303003099,1209558.0924313716,687907.3305607943,180655.00666396174,1559723.3197321116,8956069.73978106,1316728.63955284,289675.0634052932,1921803.2660908296,1929994.861132863,1350998.583324438,173201.91262191322,1949217.4087907947,8341340.212707917,16431607.53035259,269463.6721079742,1821617.8720106937,1946584.0233586258,344758.8612571756,422539.18136917014,2628997.9424116244,3825.9348048034926,4325326.934559478,2000553.1505108187,686629.6614358843,2131.6861200034323,17887217578.247032,1348204.105122431,2396357.4526386117,3565.048367109717,13462989.561261067,1656908.9177846946,3626023.832357502,2614.3340100891764,859083500.3594931,1551009.738056173,1614417.4257169657,1986.8605451931471,1064212106.9695168
472,91708.47174713806,2919356.303003099,1209554.5384967166,687899.6171457769,180655.00666396174,1559723.3197321116,8954243.943712173,1316728.6379212458,289675.0634052932,1921803.2660908296,1930415.9150211764,1350998.583324221,173201.91262191322,1949217.4087907947,8341161.566377334,16431603.536954744,269463.6721079742,1821617.8720106937,1934182.866017372,344735.18148121657,421024.37202472216,2628997.9424116244,3825.9042892208454,4325326.9345249375,2000553.1505108187,686629.6614358843,2118.187191986648,17887217578.247032,1348204.105122431,2396357.4526386117,3565.047228318732,13462977.39662604,1656908.9177846946,3626023.832357502,2614.3340374568215,859083500.3594931,1550774.9980568108,1614417.4257169657,1986.8605147772473,1064212078.9535868
473,91708.47174713806,2919356.303003099,1209553.0898068976,687892.1626262364,180655.00666396174,1559723.3197321116,8954242.5714379,1316728.6363733823,289675.0634052932,1921803.2660908296,1929824.3166695104,1350998.5833242198,173201.91262191322,1949217.4087907947,8341161.196732291,16431601.401693491,269463.6721079742,1821617.8720106937,1892467.1875068129,344715.6373075908,419569.2297068424,2628997.9424116244,3825.449572965552,4325326.934482956,2000553.1505108187,686629.6614358843,2118.186183544943,17887217578.247032,1348204.105122431,2396357.4526386117,3565.042200480124,13462965.584964234,1656908.9177846946,3626023.832357502,2614.231177000359,859083500.3594931,1550547.9844339273,1614417.4257169657,1986.8373093817215,1064212043.3816577
474,91708.47174713806,2919356.303003099,1201226.8115201942,687883.8509174596,180655.00666396174,1559723.3197321116,8935786.77898228,1316728.6346113535,289675.0634052932,1921803.2660908296,1929824.0286532338,1350998.583322722,173201.91262191322,1949217.4087907947,8341133.762048827,16431601.29661172,269463.6721079742,1821617.8720106937,1892467.0553035473,344702.7541918499,418171.44954285887,2628997.9424116244,3825.395065951361,4325326.934434418,2000553.1505108187,686629.6614358843,2118.130910388043,17887217578.247032,1348204.105122431,2396357.4526386117,3565.0106886677568,13462956.256557018,1656908.9177846946,3530720.433570574,2614.231180679325,859083500.3594931,1550328.592285986,1614417.4257169657,1986.8132225474114,1064212014.4241232
475,91708.47174713806,2919356.303003099,1201226.7825403393,687875.5803254519,180655.00666396174,1559723.3197321116,8935786.790854419,1316728.6327298745,289675.0634052932,1921803.2660908296,1929668.6066952366,1350998.5833214468,173201.91262191322,1949217.4087907947,8341133.950163417,16431601.29661172,269463.6721079742,1821617.8720106937,1892467.0553035326,344689.28209805937,416829.1098187909,2628997.9424116244,3824.9779001732786,4325326.934395631,2000553.1505108187,686629.6614358843,2118.13192235203,17887217578.247032,1348204.105122431,2395104.330067445,3565.0113634272097,13462945.605724355,1656908.9177846946,3530720.433570574,2614.2203104656974,859083500.3594931,1550116.7110600662,1614417.4257169657,1986.4615285162417,1064211987.181625
476,91708.47174713806,2770543.6327624917,1200258.4272803988,687869.0528831583,180655.00666396174,1559723.3197321116,8935786.790854419,1316728.631078377,232538.92497625318,1921803.2660908296,1929699.6051571805,1350998.5833207471,173201.91262191322,1949217.4087907947,8341133.872033087,16431601.29661172,269463.6721079742,1821617.8720106937,1892466.5429101503,344669.86011706217,415540.38228287,2628997.9424116244,3824.9449817593268,4325326.934343373,2000553.1505108187,686629.6614358843,2117.827164983704,17887217578.247032,1348204.105122431,2395104.330067445,3565.0113634272097,13462935.90057596,1656908.9177846946,3530720.433570574,2614.220906042863,859083500.3594931,1216506.4556441496,1614417.4257169657,1986.406466174743,1064211951.995487
477,91708.47174713806,2770543.6327624917,1200258.4314026986,687862.4961908953,180655.00666396174,1559723.3197321116,8935688.61821446,1316728.629430467,232495.26829319404,1921803.2660908296,1929673.7236485877,1350998.5833201844,173201.91262191322,1949217.4087907947,8341132.157462348,16431601.29661172,269463.6721079742,1821617.8720106937,1892391.378169878,344646.90748173196,414303.2839320139,2628997.9424116244,3824.6433911867457,4325326.934283519,2000553.1505108187,686629.6614358843,2117.826343991946,17887217578.247032,1348204.105122431,2395104.330067445,3565.010573184236,13462925.397986848,1656908.9177846946,3530720.433570574,2614.202547755276,859083500.3594931,915230.0333675939,1614417.4257169657,1986.4312867824444,1064211921.1880101
